Date,Close,Volume,Open,High,Low
11/4/10,$168.93 ,7378763,$169.86 ,$172.53 ,$168.40 
11/3/10,$168.47 ,6110743,$165.40 ,$168.61 ,$162.29 
11/2/10,$164.61 ,4248285,$163.75 ,$165.94 ,$163.36 
11/1/10,$162.58 ,5239749,$164.45 ,$164.58 ,$161.52 
10/29/10,$165.23 ,4955010,$165.80 ,$168.50 ,$164.81 
10/28/10,$166.84 ,4682574,$168.31 ,$168.49 ,$165.05 
10/27/10,$167.51 ,5716233,$168.91 ,$169.75 ,$166.54 
10/26/10,$169.95 ,4688933,$167.57 ,$171 ,$167.50 
10/25/10,$169 ,6528930,$171.57 ,$171.99 ,$168.32 
10/22/10,$169.13 ,16301100,$162.45 ,$170.17 ,$162.27 
10/21/10,$164.97 ,13330930,$162.67 ,$166.13 ,$161.29 
10/20/10,$158.67 ,5769607,$158.78 ,$159.87 ,$156.57 
10/19/10,$158.67 ,7524308,$160.68 ,$162.80 ,$157 
10/18/10,$163.56 ,6321981,$165 ,$165.19 ,$161.82 
10/15/10,$164.64 ,10107670,$158.42 ,$164.88 ,$156.75 
10/14/10,$155.53 ,4021169,$155.16 ,$156.95 ,$154.23 
10/13/10,$155.17 ,5626115,$156.69 ,$156.79 ,$153.85 
10/12/10,$156.48 ,5273634,$152.51 ,$156.95 ,$151.40 
10/11/10,$153.03 ,4467691,$154.89 ,$156.63 ,$152.34 
10/8/10,$155.55 ,6918222,$155.18 ,$156.28 ,$152.78 
10/7/10,$156.27 ,4621434,$156.51 ,$157.40 ,$153.39 
10/6/10,$155.40 ,6041407,$160.60 ,$160.68 ,$154.60 
10/5/10,$160.87 ,5600966,$157.08 ,$161.21 ,$157.01 
10/4/10,$155.39 ,5345175,$153.95 ,$155.96 ,$152.79 
10/1/10,$153.71 ,8682507,$157.08 ,$157.44 ,$152.20 
9/30/10,$157.06 ,7589267,$160.01 ,$160.93 ,$155.60 
9/29/10,$158.99 ,7286928,$159.03 ,$161.78 ,$157.75 
9/28/10,$159.70 ,8492700,$159.84 ,$160.88 ,$154.89 
9/27/10,$159.37 ,6432586,$160.22 ,$161.20 ,$157.88 
9/24/10,$160.73 ,10557460,$155.43 ,$160.89 ,$155.42 
9/23/10,$152.85 ,7058947,$151.20 ,$155.92 ,$150.97 
9/22/10,$151.83 ,6606912,$149.84 ,$152.70 ,$149.10 
9/21/10,$150.73 ,7538326,$150.76 ,$153.31 ,$149.60 
9/20/10,$151.30 ,6444540,$148.70 ,$151.95 ,$147.35 
9/17/10,$148.33 ,7000830,$148.90 ,$148.98 ,$146.50 
9/16/10,$148.13 ,5807015,$145.40 ,$148.23 ,$145.16 
9/15/10,$145.45 ,4890672,$144.88 ,$145.62 ,$143.56 
9/14/10,$145.75 ,4314983,$144.50 ,$146.70 ,$143.83 
9/13/10,$145.07 ,5065518,$144.07 ,$145.74 ,$143.76 
9/10/10,$142.44 ,5040466,$140.75 ,$142.60 ,$140.04 
9/9/10,$140.38 ,4951908,$140.39 ,$141.37 ,$139.26 
9/8/10,$139.14 ,5828329,$137.93 ,$139.70 ,$136.45 
9/7/10,$137.22 ,3881020,$137.56 ,$138.60 ,$136.89 
9/3/10,$138.79 ,6580351,$136.89 ,$139.50 ,$136.63 
9/2/10,$135.21 ,5394586,$132.17 ,$135.21 ,$132.05 
9/1/10,$132.49 ,7104589,$126.36 ,$132.60 ,$126.17 
8/31/10,$124.83 ,4224415,$122.85 ,$125.90 ,$122.50 
8/30/10,$123.79 ,3421382,$126.03 ,$126.95 ,$123.69 
8/27/10,$126.64 ,5062662,$125.46 ,$126.64 ,$122.25 
8/26/10,$124.86 ,4692398,$127.15 ,$127.59 ,$124.82 
8/25/10,$126.85 ,5338860,$123.85 ,$127.37 ,$123.83 
8/24/10,$124.53 ,5353140,$125.41 ,$125.44 ,$123.18 
8/23/10,$126.60 ,3850967,$127.86 ,$129.22 ,$126.50 
8/20/10,$127.76 ,4161728,$127.20 ,$128.04 ,$126.02 
8/19/10,$127.57 ,5578981,$129.22 ,$130.02 ,$126.82 
8/18/10,$129.65 ,7900633,$129.25 ,$130.81 ,$128.26 
8/17/10,$128.86 ,5036228,$127.34 ,$129.98 ,$126.79 
8/16/10,$126.07 ,4024643,$123.61 ,$127.37 ,$123.04 
8/13/10,$124.69 ,3976496,$126.06 ,$127.48 ,$124.26 
8/12/10,$126.56 ,4363805,$123.76 ,$127 ,$123.55 
8/11/10,$125.89 ,5529588,$128.10 ,$128.12 ,$125.20 
8/10/10,$130 ,5691287,$127.95 ,$130 ,$127.38 
8/9/10,$128.83 ,5082836,$128.46 ,$129.93 ,$127.85 
8/6/10,$128.32 ,5063069,$126.72 ,$128.40 ,$125.90 
8/5/10,$127.83 ,4270736,$126.77 ,$128 ,$125.82 
8/4/10,$127.58 ,9256104,$123.06 ,$128.47 ,$123 
8/3/10,$122.42 ,5952643,$120 ,$122.87 ,$119.68 
8/2/10,$120.07 ,5468786,$119.15 ,$120.38 ,$117.57 
7/30/10,$117.89 ,7076347,$115.53 ,$118.74 ,$114.51 
7/29/10,$116.86 ,6175625,$117.99 ,$118.87 ,$115.52 
7/28/10,$117.13 ,5433407,$117 ,$118.20 ,$116.40 
7/27/10,$117.13 ,7779106,$118.43 ,$118.50 ,$115.07 
7/26/10,$118.40 ,11116300,$118.26 ,$118.60 ,$114.88 
7/23/10,$118.87 ,42394400,$105.93 ,$119.28 ,$105.80 
7/22/10,$120.07 ,13836760,$118.71 ,$120.87 ,$118.02 
7/21/10,$117.43 ,4997233,$120.62 ,$121.25 ,$117.26 
